GMT TIME,OPEN,HIGH,LOW,CLOSE,VOLUME
2007-04-11,1.14710,1.14784,1.13790,1.14010,190993.2344
2007-04-12,1.14010,1.14110,1.13360,1.13445,129866.4219
2007-04-13,1.13418,1.13945,1.13275,1.13799,112346.8906
2007-04-15,1.13760,1.13820,1.13525,1.13806,9924.5
2007-04-16,1.13580,1.13640,1.13005,1.13184,158697.1094
2007-04-17,1.13210,1.13420,1.12870,1.13120,163959.4688
2007-04-18,1.13120,1.13400,1.12640,1.12830,157989.8281
2007-04-19,1.12830,1.13080,1.12300,1.12870,235721.0469
2007-04-20,1.12870,1.13010,1.12108,1.12350,144840.2031
2007-04-22,1.12290,1.12338,1.12170,1.12265,6533.3999
2007-04-23,1.12270,1.12445,1.12114,1.12215,132415.2188
2007-04-24,1.12195,1.12470,1.11915,1.12165,178431.8594
2007-04-25,1.12160,1.12280,1.11350,1.11515,154085.0938
2007-04-26,1.11515,1.12230,1.11409,1.12200,157631.7813
2007-04-27,1.12205,1.12270,1.11285,1.11506,219923.6563
2007-04-29,1.11618,1.11718,1.11477,1.11645,8835.5137
2007-04-30,1.11660,1.11965,1.10480,1.10920,302648
2007-05-01,1.10915,1.11190,1.10475,1.11150,333753.875
2007-05-02,1.11150,1.11420,1.10620,1.10850,566946.5
2007-05-03,1.10870,1.10895,1.10530,1.10750,349156.0625
2007-05-04,1.10725,1.10835,1.10315,1.10646,267206.7813
2007-05-06,1.10475,1.10730,1.10470,1.10620,10560.6025
2007-05-07,1.10655,1.10735,1.10055,1.10208,238417.6875
2007-05-08,1.10220,1.10670,1.10030,1.10530,297284.8125
2007-05-09,1.10530,1.10930,1.10395,1.10521,450492.1563
2007-05-10,1.10525,1.11300,1.10484,1.11160,627533.75
2007-05-11,1.11160,1.11680,1.10877,1.11075,386901.3125
2007-05-13,1.11050,1.11160,1.10985,1.11090,19315
2007-05-14,1.11090,1.11250,1.10520,1.10640,422831.2813
2007-05-15,1.10640,1.10715,1.09635,1.09895,442282.25
2007-05-16,1.09895,1.10630,1.09680,1.10260,526958.75
2007-05-17,1.10260,1.10550,1.09669,1.09956,407564.2188
2007-05-18,1.09980,1.10000,1.08710,1.08810,653176.4375
2007-05-20,1.08847,1.09000,1.08776,1.08985,13351.5996
2007-05-21,1.08985,1.08985,1.08250,1.08480,393883.5
2007-05-22,1.08480,1.08790,1.08285,1.08701,413829.9375
2007-05-23,1.08703,1.08890,1.08125,1.08300,555069.6875
2007-05-24,1.08284,1.08530,1.08050,1.08480,459066.6563
2007-05-25,1.08500,1.08700,1.07750,1.08024,514023.4375
2007-05-27,1.08040,1.08072,1.07852,1.07985,18176.8125
2007-05-28,1.07985,1.08120,1.07883,1.07952,259336.4219
